mpid,question,answer
13,Quận 4 đang có những công ty nào đăng tin tuyển dụng ?,"Các công ty tại Quận 4 có đăng tin tuyển dụng: NAB, Money Forward Vietnam, YOJEE OPS VIETNAM COMPANY LIMITED, FE CREDIT, Manabie"
13,Quận 5 đang có những công ty nào đăng tin tuyển dụng ?,"Các công ty tại Quận 5 có đăng tin tuyển dụng: Minerva Technology Solutions JSC, UniBiz"
13,Quận 7 đang có những công ty nào đăng tin tuyển dụng ?,"Các công ty tại Quận 7 có đăng tin tuyển dụng: Beincomm, CÔNG TY TNHH MITEK VIỆT NAM, FPT Information System, BIN CORPORATION GROUP VIỆT NAM, CMC Global, ATZINE, Just - In - Time Solutions, iTD Group, CLOUDTEAM, Away Digital Teams, Thành Công Software"
13,Quận Ba Đình đang có những công ty nào đăng tin tuyển dụng ?,"Các công ty tại Quận Ba Đình có đăng tin tuyển dụng: CÔNG TY CỔ PHẦN CODIGNIFY, Megazone Vietnam Company Limited, Advesa Digital Solutions, MOBIFONE PLUS, Tổng công ty Cổ phần Bảo hiểm Bưu điện (PTI), OMT, ASIM TELECOM"
13,Quận Bình Thạnh đang có những công ty nào đăng tin tuyển dụng ?,"Các công ty tại Quận Bình Thạnh có đăng tin tuyển dụng: Gameloft Vietnam, SoBanHang, CÔNG TY CỔ PHẦN CÔNG NGHỆ FRACTAL, ANTSOMI, GEE PACIFIC TECHNOLOGY SERVICE, Applancer JSC - TopDev, Công Ty CP Dược Phẩm Pharmacity, BnK Solutions, NaviWorld Vietnam, DaouKiwoom Innovation, DigiCommerce Group Inc, Công Ty TNHH Groot"
13,Quận Bình Thạnh  đang có những công ty nào đăng tin tuyển dụng ?,Các công ty tại Quận Bình Thạnh  có đăng tin tuyển dụng: Công Ty CP Dược Phẩm Pharmacity
13,Quận Bình Tân đang có những công ty nào đăng tin tuyển dụng ?,Các công ty tại Quận Bình Tân có đăng tin tuyển dụng: Green Flash Software
13,Quận Bắc Từ Liêm đang có những công ty nào đăng tin tuyển dụng ?,"Các công ty tại Quận Bắc Từ Liêm có đăng tin tuyển dụng: MISA SOFTWARE, Công ty Cổ phần Nhựa Châu Âu, Công ty Cổ Phần Công Nghệ Điện Tử & Viễn Thông Việt Nam (VNETGPS)"
13,Quận Cầu Giấy đang có những công ty nào đăng tin tuyển dụng ?,"Các công ty tại Quận Cầu Giấy có đăng tin tuyển dụng: Beincomm, Bkav, SeleX Motors, BnK Solutions, CÔNG TY CỔ PHẦN BBOLD, Công ty Cổ phần Công nghệ số Thiên Quang,  Ltd., MISA SOFTWARE, The Minders Studio, HayHay, Công ty Cổ phần Tập đoàn Trí Nam, NTT DATA Vietnam, Trung Tâm Công nghệ thông tin Mobifone, Money Forward Vietnam, CÔNG TY TNHH CUNG CẤP GIẢI PHÁP DỊCH VỤ GIÁ TRỊ GIA TĂNG (VIVAS), Metamars, Vietec., CMC Global, Punch Entertainment Vietnam, Hybrid Technologies, Alomora J.S.C, SECOMUS, Corp, HDSOFT, SoBanHang, Creative Force, Pixelz, eKGIS, CÔNG TY CỔ PHẦN TEQIE, Tripath Vietnam Co., VINATTI, NETVIET MEDIA, Công ty TNHH App In Asia Việt Nam"
13,Quận Cẩm Lệ đang có những công ty nào đăng tin tuyển dụng ?,Các công ty tại Quận Cẩm Lệ có đăng tin tuyển dụng: Sellerwix - Print On Demand Management System
13,Quận Gò Vấp đang có những công ty nào đăng tin tuyển dụng ?,"Các công ty tại Quận Gò Vấp có đăng tin tuyển dụng: CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ THÔNG TIN CUCKOOKOO, CÔNG TY TNHH CAN LAB VN, IDS Software, Meta Tech"
13,Quận Hai Bà Trưng đang có những công ty nào đăng tin tuyển dụng ?,"Các công ty tại Quận Hai Bà Trưng có đăng tin tuyển dụng: STAVIAN, CÔNG TY CỔ PHẦN CELEBE VIỆT NAM, DATX Vietnam, CÔNG TY TNHH GÓC CỦA TIN - TINCORNER"
13,Quận Hoàn Kiếm đang có những công ty nào đăng tin tuyển dụng ?,"Các công ty tại Quận Hoàn Kiếm có đăng tin tuyển dụng: MSIG Insurance (Vietnam) Company Limited, Ngân hàng Quốc Tế VIB, NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN BƯU ĐIỆN LIÊN VIỆT, NaviWorld Vietnam"
13,Quận Hà Đông đang có những công ty nào đăng tin tuyển dụng ?,"Các công ty tại Quận Hà Đông có đăng tin tuyển dụng: CÔNG TY CỔ PHẦN CÔNG NGHỆ & SÁNG TẠO TRẺ TEKY HOLDINGS, COOLMATE"
13,Quận Hải Châu đang có những công ty nào đăng tin tuyển dụng ?,"Các công ty tại Quận Hải Châu có đăng tin tuyển dụng: NEOLAB VIỆT NAM (Đà Nẵng), NTT DATA Vietnam, Code Engine Studio, KMS Technology, Cho Tot"
13,Quận Liên Chiểu đang có những công ty nào đăng tin tuyển dụng ?,Các công ty tại Quận Liên Chiểu có đăng tin tuyển dụng: LG VS DCV (LG Vehicle Component Solutions Development Center Vietnam)
13,Quận Nam Từ Liêm đang có những công ty nào đăng tin tuyển dụng ?,"Các công ty tại Quận Nam Từ Liêm có đăng tin tuyển dụng: DataStreams Asia, FPT Information System, WeatherPlus, BSS Group, Công ty CP CQ TDT Asia, LG VS DCV (LG Vehicle Component Solutions Development Center Vietnam), Công ty Cổ phần Chứng khoán KS (KS Securities – KSS), Viettel Solutions, Công ty TNHH Thị Giác META"
13,Quận Phú Nhuận đang có những công ty nào đăng tin tuyển dụng ?,"Các công ty tại Quận Phú Nhuận có đăng tin tuyển dụng: SUGA, YAN Digital, IELTS Vietop, Yes4All Trading Services Company Limited, Hanatour Japan System Việt Nam (HJSV), FABA Technology, ENGMA, QA Solutions, ARTSTUFF"
13,Quận Sơn Trà đang có những công ty nào đăng tin tuyển dụng ?,Các công ty tại Quận Sơn Trà có đăng tin tuyển dụng: DataHouse Asia
13,Quận Thanh Khê đang có những công ty nào đăng tin tuyển dụng ?,Các công ty tại Quận Thanh Khê có đăng tin tuyển dụng: DigiCommerce Group Inc
13,Quận Thanh Xuân đang có những công ty nào đăng tin tuyển dụng ?,"Các công ty tại Quận Thanh Xuân có đăng tin tuyển dụng: Just - In - Time Solutions, BEETECH, DICOM, GEMS TECH, Seal Commerce, Apero, 100Man, 905 Việt Nam, Công ty cổ phần Base Enterprise, ICEO TECHNOLOGY (TAKI GROUP), Hexience, Versehub, QST Technology, YODY Fashion, SSE (Solution Software Enterprise)"
13,Quận Tân Bình đang có những công ty nào đăng tin tuyển dụng ?,"Các công ty tại Quận Tân Bình có đăng tin tuyển dụng: Công ty TNHH Tin học VS, ORIENT SOFTWARE DEVELOPMENT CORPORATION, KMS Technology, Laidon Group, ASIM TELECOM,  Ltd., Devblock VN, Uniccs Việt Nam, Nash Tech, Công ty Cổ phần Công Nghệ Vũ Thảo, CÔNG TY TNHH 9PMP VIỆT NAM, Công ty cổ phần công nghệ PosApp, CyberLogitec Vietnam Co., ISB Vietnam, BMD Solution, Würth Industry Service (Vietnam), M2 Vietnam, V-KEY, Công ty TNHH TM-DV XNK Ecombest, CÔNG TY TNHH TEQNOLOGICAL ASIA, CÔNG TY TNHH ESUHAI, SOFTWORLD VIETNAM LTD., Titan Technology Corporation, Ceres Solutions"
13,Quận Tân Phú đang có những công ty nào đăng tin tuyển dụng ?,"Các công ty tại Quận Tân Phú có đăng tin tuyển dụng: ITC Group, Công ty Cổ phần Công nghệ DNG, FIBO"
13,Quận Đống Đa đang có những công ty nào đăng tin tuyển dụng ?,"Các công ty tại Quận Đống Đa có đăng tin tuyển dụng: South Telecom, NATIONAL IT INDUSTRY PROMOTION AGENCY (HANOI), Ngân hàng TMCP Hàng Hải Việt Nam (MSB), myG, VietMobi, SUTUNAM VIETNAM, InterGreat Education Group, ELPIS BATTLE, Wise Commerce, CÔNG TY CỔ PHẦN CHỨNG KHOÁN VPBANK, Ngân hàng TMCP Việt Nam Thịnh Vượng (VPBank), Omega Media, DAC DATA TECHNOLOGY - HANOI OFFICE, Báo điện tử Dân Trí, CÔNG TY CỔ PHẦN DỊCH VỤ VÀ THƯƠNG MẠI ĐIỆN TỬ QUỐC TẾ EBIS, Tập Đoàn Belief Holdings, RPSoft"
13,Thành phố Hải Dương đang có những công ty nào đăng tin tuyển dụng ?,Các công ty tại Thành phố Hải Dương có đăng tin tuyển dụng: YODY Fashion
13,Thành phố Nha Trang đang có những công ty nào đăng tin tuyển dụng ?,Các công ty tại Thành phố Nha Trang có đăng tin tuyển dụng: Infodation
13,Thành phố Qui Nhơn đang có những công ty nào đăng tin tuyển dụng ?,Các công ty tại Thành phố Qui Nhơn có đăng tin tuyển dụng: FPT Software
13,Thành phố Thủ Đức đang có những công ty nào đăng tin tuyển dụng ?,"Các công ty tại Thành phố Thủ Đức có đăng tin tuyển dụng: XPERC, FPT Software, CÔNG TY TNHH POSCO ICT VIỆT NAM, Công ty cổ phần DMSpro, VOIP24H, Công Ty CP Dược Phẩm Pharmacity, Công ty Cổ phần Tập đoàn Lộc Trời, Công ty Cổ Phần Thế Giới Di Động, Metacoders, Global Care, Blogic Systems, Hero Arena, Woss Corporation"
13,Thị xã Bình Minh đang có những công ty nào đăng tin tuyển dụng ?,Các công ty tại Thị xã Bình Minh có đăng tin tuyển dụng: Công ty TNHH MTV Giải Pháp Số TMN
14,Ngành B2B Services đang được công ty nào tuyển dụng ?,"Ngành B2B Services đang được các công ty sau tuyển dụng: CÔNG TY TNHH MITEK VIỆT NAM, SCALEFLEX, Công ty cổ phần Base Enterprise, Würth Industry Service (Vietnam), Laidon Group"
14,Ngành Bán lẻ đang được công ty nào tuyển dụng ?,"Ngành Bán lẻ đang được các công ty sau tuyển dụng: Intrepid Group, HOANG PHUC International, Công ty TNHH TM-DV XNK Ecombest, Công Ty Cổ Phần Phát Hành Sách TP Hồ Chí Minh - FAHASA, BIN CORPORATION GROUP VIỆT NAM, BSS Group, Yes4All Trading Services Company Limited, Công Ty CP Dược Phẩm Pharmacity, Công ty Cổ Phần Thế Giới Di Động, NEYU Ltd., UniBiz, COOLMATE, Cho Tot, YODY Fashion, CÔNG TY CỔ PHẦN DỊCH VỤ VÀ THƯƠNG MẠI ĐIỆN TỬ QUỐC TẾ EBIS, TAPTAP, DigiCommerce Group Inc"
14,Ngành Bảo Hiểm đang được công ty nào tuyển dụng ?,"Ngành Bảo Hiểm đang được các công ty sau tuyển dụng: MSIG Insurance (Vietnam) Company Limited, Tổng công ty Cổ phần Bảo hiểm Bưu điện (PTI), Cathay Life, AIA Vietnam"
14,Ngành Bất động sản đang được công ty nào tuyển dụng ?,"Ngành Bất động sản đang được các công ty sau tuyển dụng: STAVIAN, BIN CORPORATION GROUP VIỆT NAM"
14,Ngành Chứng khoán đang được công ty nào tuyển dụng ?,"Ngành Chứng khoán đang được các công ty sau tuyển dụng: Shinhan Securities, Công ty TNHH Chứng Khoán ACB (ACBS), Công ty Cổ phần Chứng khoán KS (KS Securities – KSS), Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh (HSC)"
14,Ngành Creative Production đang được công ty nào tuyển dụng ?,"Ngành Creative Production đang được các công ty sau tuyển dụng: SOFTWORLD VIETNAM LTD., ELPIS BATTLE"
14,Ngành Công nghiệp ô tô đang được công ty nào tuyển dụng ?,Ngành Công nghiệp ô tô đang được các công ty sau tuyển dụng: SeleX Motors
14,Ngành Công nghệ thông tin đang được công ty nào tuyển dụng ?,"Ngành Công nghệ thông tin đang được các công ty sau tuyển dụng: CÔNG TY CỔ PHẦN CÔNG NGHỆ & SÁNG TẠO TRẺ TEKY HOLDINGS, GeoComply (GeoTech Hub Vietnam), Ngân hàng TMCP Hàng Hải Việt Nam (MSB), FIBO, SCALEFLEX, Công ty TNHH App In Asia Việt Nam, Tập Đoàn Belief Holdings, Woss Corporation"
14,Ngành Dịch vụ IT đang được công ty nào tuyển dụng ?,"Ngành Dịch vụ IT đang được các công ty sau tuyển dụng: South Telecom, CÔNG TY CỔ PHẦN CODIGNIFY, SCALEFLEX, Công ty Cổ phần Tập đoàn Trí Nam, Ekino VietNam, Bkav, TecAlliance Vietnam, Công ty cổ phần DMSpro, SUTUNAM VIETNAM, ISB Vietnam, NTT DATA Vietnam, CLOUDTEAM, THL ONE, Swiss Post Solutions (SPS), GEE PACIFIC TECHNOLOGY SERVICE, KMS Technology, UniBiz, Q-CONNECTION"
14,Ngành Dịch vụ doanh nghiệp đang được công ty nào tuyển dụng ?,"Ngành Dịch vụ doanh nghiệp đang được các công ty sau tuyển dụng: MISA SOFTWARE, BIN CORPORATION GROUP VIỆT NAM, Sellerwix - Print On Demand Management System, METASOURCE, Ekino VietNam, DICOM, YOJEE OPS VIETNAM COMPANY LIMITED, VOIP24H, NTT DATA Vietnam, Applancer JSC - TopDev, Got It, Megazone Vietnam Company Limited, UniBiz, Công ty Cổ phần Công Nghệ Vũ Thảo"
14,Ngành E-commerce Platforms đang được công ty nào tuyển dụng ?,"Ngành E-commerce Platforms đang được các công ty sau tuyển dụng: Megazone Vietnam Company Limited, Hexience, SOFTWORLD VIETNAM LTD."
14,Ngành EdTech đang được công ty nào tuyển dụng ?,Ngành EdTech đang được các công ty sau tuyển dụng: WeAI Technology & Education
14,Ngành Finance đang được công ty nào tuyển dụng ?,Ngành Finance đang được các công ty sau tuyển dụng: Mirae Asset Finance Company
14,Ngành Fintech đang được công ty nào tuyển dụng ?,"Ngành Fintech đang được các công ty sau tuyển dụng: NAB, iTD Group, DATX Vietnam, 100Man, CÔNG TY CỔ PHẦN CHỨNG KHOÁN VPBANK, FE CREDIT, Hexience, Hanwha Financial Technology, VINATTI, Mirae Asset Finance Company, RPSoft"
14,Ngành Game đang được công ty nào tuyển dụng ?,"Ngành Game đang được các công ty sau tuyển dụng: The Minders Studio, Gameloft Vietnam, HayHay, myG, DatVietVAC Group Holdings, Metamars, Alomora J.S.C, ELPIS BATTLE, CÔNG TY CỔ PHẦN CELEBE VIỆT NAM, Versehub, CÔNG TY CỔ PHẦN BBOLD, ARTISTSWORLD, Hero Arena, Công ty TNHH App In Asia Việt Nam"
14,Ngành Gia công phần mềm đang được công ty nào tuyển dụng ?,"Ngành Gia công phần mềm đang được các công ty sau tuyển dụng: XPERC, Citynow Technology Solutions, CÔNG TY CỔ PHẦN CODIGNIFY, AgeCode, TecAlliance Vietnam, Hybrid Technologies, Công ty TNHH MTV Giải Pháp Số TMN, Công ty TNHH Tin học VS, CÔNG TY CỔ PHẦN TEQIE, ORIENT SOFTWARE DEVELOPMENT CORPORATION, Code Engine Studio, THL ONE, KMS Technology, BMD Solution, Nash Tech, UniBiz, M2 Vietnam"
14,Ngành Giáo dục đang được công ty nào tuyển dụng ?,"Ngành Giáo dục đang được các công ty sau tuyển dụng: CÔNG TY CỔ PHẦN CÔNG NGHỆ & SÁNG TẠO TRẺ TEKY HOLDINGS, Beincomm, NATIONAL IT INDUSTRY PROMOTION AGENCY (HANOI), Littlelives, IELTS Vietop, InterGreat Education Group, CÔNG TY TNHH ESUHAI, OMT, Manabie"
14,Ngành Giải trí đang được công ty nào tuyển dụng ?,"Ngành Giải trí đang được các công ty sau tuyển dụng: The Minders Studio, Gameloft Vietnam, HayHay, myG, DatVietVAC Group Holdings, Metamars, Alomora J.S.C, ELPIS BATTLE, CÔNG TY CỔ PHẦN CELEBE VIỆT NAM, Versehub, CÔNG TY CỔ PHẦN BBOLD, ARTISTSWORLD, Hero Arena, Công ty TNHH App In Asia Việt Nam"
14,Ngành Human Resource đang được công ty nào tuyển dụng ?,Ngành Human Resource đang được các công ty sau tuyển dụng: Talent Success
14,Ngành Information Technology đang được công ty nào tuyển dụng ?,Ngành Information Technology đang được các công ty sau tuyển dụng: CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ THÔNG TIN CUCKOOKOO
14,Ngành Internet đang được công ty nào tuyển dụng ?,"Ngành Internet đang được các công ty sau tuyển dụng: South Telecom, Hexience"
14,Ngành Kinh Doanh đang được công ty nào tuyển dụng ?,Ngành Kinh Doanh đang được các công ty sau tuyển dụng: ARTSTUFF
14,Ngành Kế Toán - Kiểm Toán đang được công ty nào tuyển dụng ?,Ngành Kế Toán - Kiểm Toán đang được các công ty sau tuyển dụng: SUGA
14,Ngành Logistics đang được công ty nào tuyển dụng ?,Ngành Logistics đang được các công ty sau tuyển dụng: STAVIAN
14,Ngành Làm đẹp đang được công ty nào tuyển dụng ?,Ngành Làm đẹp đang được các công ty sau tuyển dụng: Công ty Cổ phần Công nghệ DNG
14,Ngành Ngân Hàng đang được công ty nào tuyển dụng ?,"Ngành Ngân Hàng đang được các công ty sau tuyển dụng: NGÂN HÀNG Á CHÂU (ACB), Just - In - Time Solutions, Ngân hàng Quốc Tế VIB, Ngân hàng TMCP Hàng Hải Việt Nam (MSB), Ngân hàng TMCP Việt Nam Thịnh Vượng (VPBank), Ngân hàng TMCP Sài Gòn Thương tín (Sacombank), NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN BƯU ĐIỆN LIÊN VIỆT"
14,Ngành Nhân sự đang được công ty nào tuyển dụng ?,Ngành Nhân sự đang được các công ty sau tuyển dụng: Applancer JSC - TopDev
14,Ngành Nông nghiệp đang được công ty nào tuyển dụng ?,Ngành Nông nghiệp đang được các công ty sau tuyển dụng: Công ty Cổ phần Tập đoàn Lộc Trời
14,Ngành Outsourcing đang được công ty nào tuyển dụng ?,"Ngành Outsourcing đang được các công ty sau tuyển dụng: ITC Group, Canvas.Asia, ISB Vietnam, THL ONE, Minerva Technology Solutions JSC, Hexience, SOFTWORLD VIETNAM LTD., BrickMate Group, Away Digital Teams"
14,Ngành Phần Mềm đang được công ty nào tuyển dụng ?,"Ngành Phần Mềm đang được các công ty sau tuyển dụng: SHIFT ASIA, Lucky Tech, VEriKSystems, CLOUDTEAM, BEETECH, KMS"
14,Ngành Phần cứng đang được công ty nào tuyển dụng ?,"Ngành Phần cứng đang được các công ty sau tuyển dụng: VEriKSystems, CLOUDTEAM"
14,Ngành Product đang được công ty nào tuyển dụng ?,"Ngành Product đang được các công ty sau tuyển dụng: SUGA, Citynow Technology Solutions, CÔNG TY TNHH MITEK VIỆT NAM, YRGLM Vietnam, BrickMate Group, Công ty Cổ phần Tập đoàn Trí Nam, FIBO, SCALEFLEX, CB/I Digital, KMS Technology, Advesa Digital Solutions, SOFTWORLD VIETNAM LTD., ARTSTUFF, ABHORIZON, Away Digital Teams, Ahamove, Mirae Asset Finance Company"
14,Ngành Quảng Cáo Truyền Thông đang được công ty nào tuyển dụng ?,"Ngành Quảng Cáo Truyền Thông đang được các công ty sau tuyển dụng: YRGLM Vietnam, YAN Digital, BIN CORPORATION GROUP VIỆT NAM, DatVietVAC Group Holdings, Alomora J.S.C, Omega Media, Báo điện tử Dân Trí, Shuttlerock"
14,Ngành Software đang được công ty nào tuyển dụng ?,"Ngành Software đang được các công ty sau tuyển dụng: YRGLM Vietnam, CÔNG TY TNHH MITEK VIỆT NAM, GeoComply (GeoTech Hub Vietnam), Canvas.Asia, Công ty TNHH Change Interaction, STI Holdings, GEE PACIFIC TECHNOLOGY SERVICE, Care Health, Metacoders, CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ THÔNG TIN CUCKOOKOO, Công ty TNHH Thị Giác META"
14,Ngành Sản xuất đang được công ty nào tuyển dụng ?,"Ngành Sản xuất đang được các công ty sau tuyển dụng: Công ty Cổ phần Nhựa Châu Âu, CÔNG TY TNHH LOVEPOP VIỆT NAM"
14,Ngành Sức khỏe đang được công ty nào tuyển dụng ?,Ngành Sức khỏe đang được các công ty sau tuyển dụng: Công ty Cổ phần Công nghệ DNG
14,Ngành Technology and Computer Sciences đang được công ty nào tuyển dụng ?,Ngành Technology and Computer Sciences đang được các công ty sau tuyển dụng: ELPIS BATTLE
